1.508998,785
1.464862,784
1.424763,783
1.388232,782
1.372864,781
1.314478,780
1.303086,779
1.262382,778
1.235824,777
1.221998,776
1.256078,775
1.182565,774
1.247716,772
1.162641,771
1.109370,770
1.094335,769
1.065740,768
1.032857,767
1.007632,766
0.980555,765
0.968950,764
0.935782,763
0.932426,762
0.940710,761
0.888373,758
0.882817,757
0.866303,756
0.847017,755
0.856960,754
0.829100,753
0.841517,752
0.819910,751
0.813643,750
0.795090,749
0.803482,748
0.795449,747
0.785460,746
0.791338,745
0.773224,744
0.770224,743
0.760396,742
0.745099,741
0.742483,740
0.732189,739
0.742125,738
0.734903,675
0.654213,674
0.648959,673
0.630490,672
0.621999,669
0.606132,668
0.596799,667
0.595995,664
0.586314,663
0.573118,656
0.551626,655
0.546549,654
0.531006,653
0.525245,652
0.523211,651
0.513080,649
0.508429,648
0.493306,647
0.484302,646
0.478809,645
0.476347,644
0.467397,643
0.461971,642
0.453937,640
0.438243,639
0.436642,638
0.429275,637
0.430338,636
0.424673,635
0.416894,634
0.410057,633
0.404271,632
0.399960,631
0.396486,630
0.399336,629
0.396972,628
0.389843,627
0.384832,626
0.384625,625
0.376318,624
0.370628,623
0.373320,622
0.372688,621
0.364805,619
0.354050,618
0.398037,616
0.356393,615
0.347702,614
0.342040,613
0.358117,612
0.338397,611
0.320279,609
0.319686,608
0.322830,607
0.315498,606
0.307949,605
0.326473,604
0.304670,603
0.303491,602
0.303138,601
0.297609,600
0.295743,599
0.289282,598
0.290306,597
0.285928,596
0.312625,595
0.435185,594
0.428734,579
0.264395,578
0.263701,577
0.257057,574
0.255328,573
0.252960,572
0.252494,571
0.253928,570
0.248112,569
0.245226,567
0.247761,545
0.224925,544
0.224885,543
0.222748,541
0.221215,539
0.217912,538
0.326957,537
0.220206,536
0.211928,535
0.211193,534
0.210351,533
0.207146,532
0.208451,531
0.206794,530
0.205192,529
0.206144,527
0.201031,526
0.202761,525
0.202138,524
0.198882,523
0.201840,522
0.198925,520
0.192314,515
0.190678,513
0.186907,512
0.185748,511
0.190735,510
0.186075,509
0.186044,508
0.178136,421
0.135821,420
0.134676,419
0.132971,418
0.130707,415
0.128938,414
0.127298,413
0.128247,410
0.124156,386
0.113262,380
0.111014,379
0.109874,378
0.108554,377
0.108161,376
0.107198,375
0.106169,373
0.105135,354
0.097623,353
0.096639,351
0.093099,336
0.087649,335
0.087162,334
0.085965,333
0.085043,332
0.083618,330
0.084347,329
0.081775,328
0.080421,327
0.079135,326
0.078813,325
0.078244,324
0.077199,323
0.076092,322
0.098607,320
0.076482,318
0.074521,317
0.073463,316
0.071624,315
0.070040,314
0.069286,311
0.067695,309
0.067526,308
0.066233,307
0.064398,197
0.039019,196
0.039278,195
0.038663,194
0.038277,193
0.037100,174
0.034222,173
0.032934,172
0.032804,171
0.033325,170
0.032267,152
0.029345,152
0.029072,152
0.028915,152
0.028889,152
0.028734,152
0.025514,143
0.024056,142
0.024753,141
0.023965,141
0.024228,141
0.022318,140
0.021678,139
0.022195,138
0.021772,137
0.020665,136
0.020414,135
0.021274,134
0.020431,123
0.018501,122
0.019112,121
0.018489,120
0.017731,119
0.018428,118
0.017135,92
0.015214,92
0.015019,92
0.015146,92
0.014251,91
0.014497,90
0.013859,89
0.013858,88
0.013516,87
0.013696,86
0.013139,69
0.011928,67
0.011152,67
0.011220,64
0.011269,62
0.010793,61
0.011437,61
0.009484,61
0.009207,61
0.009111,61
0.008687,58
0.007929,57
0.007639,56
0.008002,55
0.007499,46
0.006771,45
0.007402,45
0.006442,45
0.006345,45
0.006234,45
0.006319,45
0.006402,45
0.005908,45
0.005723,45
0.005604,45
0.006438,45
0.005343,45
0.005225,45
0.005209,45
0.005132,45
0.005391,45
0.004951,45
0.004883,45
0.004804,45
0.004625,45
0.004939,45
0.004617,45
0.004289,43
0.004132,42
0.004112,38
0.003927,38
0.004549,38
0.003939,38
0.003804,38
0.003748,38
0.003598,38
0.003518,37
0.003469,36
0.003624,33
0.003278,33
0.003254,33
0.003229,33
0.003178,33
0.003139,33
0.003118,33
0.003541,33
0.002993,33
0.002934,33
0.002863,31
0.002810,31
0.002815,31
0.002744,31
0.002669,31
0.002689,31
0.002840,31
0.002567,31
0.002594,31
0.002506,31
0.002418,31
0.002413,31
0.002352,31
0.002355,31
0.002357,31
0.002927,31
0.002308,31
0.002277,31
0.002219,31
0.002172,31
0.002257,31
0.002157,31
0.002131,31
0.002089,31
0.002136,31
0.002338,31
0.002042,31
0.002041,31
0.001769,31
0.001743,31
0.001697,31
0.001703,31
0.001649,31
0.001778,31
0.001600,31
0.001608,31
0.002118,31
0.001666,30
0.001513,28
0.001486,28
0.001444,28
0.001417,28
0.001359,27
0.001339,25
0.001312,25
0.001272,25
0.001261,25
0.001228,25
0.001245,25
0.001246,25
0.001747,25
0.001272,25
0.001216,25
0.001201,25
0.001183,25
0.001140,25
0.001139,25
0.001123,25
0.001141,25
0.001103,25
0.001109,25
0.001080,25
0.001102,25
0.001065,25
0.001057,25
0.001074,25
0.001523,25
0.001071,24
0.000995,23
0.000956,22
0.000992,20
0.000919,20
0.000907,20
0.000897,20
0.000891,20
0.000887,20
0.000880,20
0.000872,20
0.000869,20
0.000860,20
0.000849,20
0.000874,20
0.000844,20
0.000866,20
0.001282,20
0.000940,20
0.000812,20
0.000837,20
0.000808,20
0.000821,20
0.000799,20
0.000792,20
0.000792,20
0.000788,20
0.000782,20
0.000778,20
0.000813,20
0.000784,20
0.000778,20
0.000762,20
0.000765,20
0.000757,20
0.000747,20
0.000795,20
0.000830,20
0.000760,20
0.000741,20
0.000727,20
0.000722,20
0.000744,20
0.000713,20
0.000739,20
0.000709,20
0.000722,20
0.000727,20
0.000704,20
0.000697,20
0.000726,20
0.000695,20
0.000688,20
0.000685,20
0.000706,20
0.000696,20
0.000672,20
0.000701,20
0.000664,20
0.000720,20
0.000740,20
0.000744,20
0.000697,20
0.000663,20
0.000677,20
0.000655,20
0.000638,20
0.000647,20
0.000640,20
0.000638,20
0.000641,20
0.000680,20
0.000640,20
0.000630,20
0.000624,20
0.000631,20
0.000619,20
0.000617,20
0.000619,20
0.000618,20
0.000664,20
0.000644,20
0.000612,20
0.000613,20
0.000611,20
0.000648,20
0.000677,20
0.000685,20
0.000659,20
0.000584,20
0.000592,20
0.000590,20
0.000591,20
0.000590,20
0.000587,20
0.000586,20
0.000580,20
0.000579,20
0.000575,20
0.000577,20
0.000612,20
0.000561,20
0.000558,20
0.000559,20
0.000585,20
0.000557,20
0.000550,20
0.000547,20
0.000544,20
0.000537,20
0.000542,20
0.000570,20
0.000539,20
0.000565,20
0.000573,20
0.000603,20
0.000592,20
0.000561,20
0.000590,20
0.000570,20
0.000520,20
0.000513,20
0.000516,20
0.000537,20
0.000534,20
0.000506,20
0.000504,20
0.000509,20
0.000505,20
0.000524,20
0.000502,20
0.000501,20
0.000502,20
0.000498,20
0.000493,20
0.000479,20
0.000488,20
0.000490,20
0.000488,20
0.000484,20
0.000484,20
0.000487,20
0.000482,20
0.000480,20
0.000481,20
0.000477,20
0.000483,20
0.000510,20
0.000535,20
0.000529,20
0.000483,20
0.000509,20
0.000494,20
0.000470,20
0.000502,20
0.000506,20
0.000462,20
0.000461,20
0.000461,20
0.000456,20
0.000471,20
0.000456,20
0.000457,20
0.000455,20
0.000451,20
0.000454,20
0.000450,20
0.000451,20
0.000449,20
0.000448,20
0.000450,20
0.000446,19
0.000431,19
0.000456,19
0.000427,19
0.000428,19
0.000433,19
0.000425,19
0.000423,19
0.000416,19
0.000416,19
0.000403,19
0.000401,19
0.000401,19
0.000395,19
0.000395,19
0.000417,19
0.000413,19
0.000428,19
0.000421,19
0.000433,19
0.000398,19
0.000405,19
0.000385,19
0.000383,19
0.000408,19
0.000381,19
0.000383,19
0.000379,19
0.000414,19
0.000366,19
0.000372,19
0.000372,19
0.000386,19
0.000370,19
0.000358,19
0.000355,19
0.000361,19
0.000358,19
0.000359,19
0.000357,18
0.000381,17
0.000333,17
0.000331,17
0.000332,17
0.000330,17
0.000327,17
0.000327,17
0.000353,17
0.000326,17
0.000349,17
0.000321,17
0.000319,17
0.000314,17
0.000312,17
0.000315,17
0.000315,17
0.000313,17
0.000312,17
0.000312,17
0.000308,17
0.000309,17
0.000306,17
0.000304,17
0.000302,17
0.000300,17
0.000315,17
0.000303,17
0.000302,17
0.000320,17
0.000319,17
0.000312,17
0.000329,17
0.000310,17
0.000314,17
0.000301,17
0.000296,17
0.000299,17
0.000295,17
0.000311,17
0.000291,17
0.000292,17
0.000289,17
0.000287,17
0.000290,17
0.000286,17
0.000285,17
0.000286,17
0.000282,17
0.000295,17
0.000311,17
0.000284,17
0.000281,17
0.000281,17
0.000281,17
0.000306,17
0.000274,17
0.000280,17
0.000278,17
0.000278,17
0.000282,17
0.000286,17
0.000278,17
0.000276,17
0.000302,17
0.000270,17
0.000267,17
0.000265,17
0.000264,17
0.000262,17
0.000265,17
0.000263,17
0.000262,17
0.000258,17
0.000256,17
0.000256,17
0.000256,17
0.000254,17
0.000276,17
0.000250,17
0.000250,17
0.000248,17
0.000246,17
0.000247,17
0.000245,17
0.000243,17
0.000241,17
0.000240,17
0.000239,17
0.000236,17
0.000235,17
0.000232,17
0.000235,17
0.000244,17
0.000243,17
0.000244,17
0.000246,17
0.000235,17
0.000235,17
0.000232,17
0.000225,17
0.000226,17
0.000227,17
0.000224,17
0.000225,17
0.000249,17
0.000222,17
0.000217,17
0.000218,17
0.000216,17
0.000231,17
0.000217,17
0.000214,17
0.000216,17
0.000197,16
0.000200,16
0.000202,15
0.000179,14
0.000164,13
0.000158,12
0.000147,12
0.000145,12
0.000145,12
0.000144,12
0.000141,12
0.000140,12
0.000141,12
0.000140,12
0.000138,12
0.000138,12
0.000138,12
0.000136,12
0.000134,12
0.000132,12
0.000135,12
0.000130,12
0.000132,12
0.000130,12
0.000132,12
0.000131,12
0.000130,12
0.000129,12
0.000126,12
0.000127,12
0.000129,12
0.000139,12
0.000125,12
0.000125,12
0.000122,12
0.000117,12
0.000122,12
0.000122,12
0.000121,12
0.000119,12
0.000115,12
