0.005004,785
0.005186,784
0.005589,783
0.004322,782
0.004274,781
0.004321,780
0.005355,779
0.004420,778
0.004268,777
0.004182,775
0.005499,774
0.005734,773
0.004734,772
0.004616,771
0.004520,770
0.005684,769
0.004467,768
0.004311,767
0.004194,766
0.004217,765
0.005307,764
0.004086,763
0.003975,762
0.004017,761
0.004178,758
0.004453,757
0.003961,756
0.003577,755
0.003593,754
0.003465,753
0.003444,752
0.004110,751
0.003529,750
0.003325,749
0.003258,748
0.003282,747
0.003281,746
0.003418,745
0.003371,742
0.003144,741
0.003052,740
0.003031,736
0.002958,735
0.002926,734
0.003552,733
0.003251,732
0.002900,731
0.002806,730
0.002765,729
0.002725,728
0.002682,727
0.002690,726
0.003186,725
0.002860,724
0.002628,723
0.002601,722
0.002557,721
0.002495,720
0.002477,719
0.002480,718
0.002678,717
0.002620,710
0.002505,709
0.002364,708
0.002345,706
0.002346,705
0.002312,704
0.002267,702
0.002252,701
0.002737,700
0.002448,699
0.002383,698
0.002382,697
0.002358,696
0.002335,695
0.002320,694
0.002299,693
0.002108,692
0.002368,691
0.002140,690
0.002039,689
0.002032,688
0.002010,687
0.001996,686
0.001977,685
0.001971,684
0.001923,683
0.001899,682
0.002299,681
0.002069,679
0.001939,678
0.001885,677
0.001882,674
0.001804,673
0.001792,672
0.001823,671
0.001774,670
0.001747,669
0.001761,668
0.001757,667
0.001835,666
0.001900,665
0.001760,663
0.001708,662
0.001672,661
0.001753,660
0.001806,659
0.001792,658
0.001781,657
0.001765,656
0.001756,655
0.001692,654
0.001758,653
0.001839,652
0.001601,651
0.001582,650
0.001552,649
0.001521,648
0.001503,647
0.001493,646
0.001482,645
0.001474,644
0.001464,643
0.001452,642
0.001465,641
0.001560,640
0.001673,639
0.001538,638
0.001451,637
0.001432,636
0.001388,635
0.001377,634
0.001370,633
0.001353,632
0.001420,631
0.001333,630
0.001331,629
0.001312,628
0.001311,627
0.001330,626
0.001384,621
0.001369,619
0.001535,618
0.001324,616
0.001290,615
0.001245,614
0.001235,613
0.001229,612
0.001225,611
0.001238,610
0.001207,609
0.001191,605
0.001225,604
0.001301,603
0.001289,602
0.001280,601
0.001271,600
0.001305,599
0.001292,598
0.001183,597
0.001214,596
0.001118,595
0.001133,594
0.001103,593
0.001096,592
0.001116,591
0.001110,590
0.001099,588
0.001068,587
0.001060,584
0.001058,583
0.001046,582
0.001074,581
0.001090,580
0.001167,579
0.001392,578
0.001076,577
0.001084,576
0.001039,575
0.000993,574
0.001024,573
0.000982,572
0.000978,558
0.000969,555
0.000964,554
0.000995,553
0.000951,552
0.000946,549
0.000940,547
0.000931,546
0.000927,545
0.000921,544
0.000951,542
0.000955,541
0.000987,541
0.001052,540
0.001029,539
0.000917,538
0.000937,537
0.000900,535
0.000872,534
0.000871,533
0.000861,532
0.000858,531
0.000883,530
0.000869,529
0.000873,528
0.000859,527
0.000822,526
0.000842,524
0.000849,524
