191.993323,785
285.290474,784
283.557133,783
286.466384,782
283.446384,781
283.314625,780
287.566250,779
280.708342,778
279.658193,777
279.278234,776
275.501365,775
273.438730,774
275.613650,773
274.927633,772
272.597958,771
271.783679,770
270.173355,769
270.359429,768
268.924882,767
270.161572,766
269.046688,765
270.411828,764
262.204125,763
264.689070,762
262.458737,761
264.287734,760
262.404193,759
261.065513,758
257.853253,757
266.537533,756
261.154558,755
263.379284,754
266.947955,753
265.183609,752
262.250476,751
261.487852,750
259.295959,749
258.831871,748
260.512780,747
243.886924,746
244.263815,745
241.141079,744
243.850932,743
238.935864,742
240.665799,741
239.506355,740
239.549881,739
238.205309,738
236.979067,737
238.014432,736
232.858610,735
232.134126,734
226.928711,733
229.517622,732
229.584202,731
226.099023,730
220.612496,729
219.692564,728
220.887282,726
219.672246,725
221.045182,724
217.115391,723
214.512253,722
215.357851,720
215.555969,719
207.299368,718
206.956665,717
204.511999,716
203.898521,715
203.506916,714
202.496285,713
204.894044,712
204.510563,711
210.206673,710
200.454559,709
202.911516,708
219.438416,707
214.921227,706
212.080338,705
198.465374,704
189.552745,703
192.481902,702
182.367550,701
188.323632,700
189.372423,699
188.911922,698
186.894501,697
184.714225,696
180.534230,695
181.272086,694
180.654152,693
179.033289,692
178.294958,691
173.624011,690
171.310634,689
170.498801,687
171.925873,686
170.834834,685
169.401623,684
171.728962,683
174.544005,682
170.318718,681
170.784790,680
168.791278,679
169.457038,678
169.008207,677
168.317531,676
163.625460,675
149.213213,673
137.613487,672
138.202188,671
139.738698,670
136.534008,669
135.906836,668
131.871554,667
130.790940,666
128.613474,665
127.803844,664
128.109422,663
126.994643,662
124.995891,661
124.051869,660
124.527670,658
125.260196,657
124.930928,656
123.806340,655
121.563051,654
120.693391,653
120.872279,652
121.059769,651
118.970078,649
116.745098,648
115.243954,647
114.117432,646
113.927780,644
111.940106,642
109.573301,641
109.683469,640
108.932859,639
108.433324,638
109.000088,637
109.456725,636
106.656883,635
106.863178,634
106.329486,633
106.639226,632
107.666930,631
104.023357,630
102.796561,629
104.257384,628
102.419593,627
97.553275,626
97.447487,625
96.982108,624
96.327313,623
97.357773,622
99.410952,621
96.930471,620
96.577975,619
94.229815,618
95.058101,617
94.418430,616
94.202803,615
95.555023,614
94.600807,613
92.143518,612
90.876747,611
92.099397,610
90.808622,609
90.108884,608
88.986243,607
89.321176,604
86.019261,602
85.618048,601
85.619617,600
85.311304,598
84.944099,597
83.176601,595
82.659316,594
78.841706,593
78.396260,592
77.919385,591
77.191475,590
77.392660,589
77.747132,588
77.238721,587
75.228230,586
76.083709,584
71.862339,583
70.812739,582
71.051151,580
70.251424,579
68.199846,578
67.547370,577
67.521369,576
67.606926,575
66.101935,574
65.914813,573
65.881788,572
65.566005,571
65.655408,570
65.267955,569
63.098114,567
62.932287,566
63.222241,565
62.600989,564
60.477916,563
69.523236,562
60.759962,561
60.089371,560
58.987982,559
57.865084,557
57.874521,556
57.585286,555
57.240104,554
56.272636,553
54.725118,552
54.186185,550
53.932733,549
55.357958,548
52.909024,547
52.210316,546
55.881526,545
63.366438,544
62.153418,543
74.115078,542
59.198519,541
49.606098,540
49.409232,539
50.716777,538
55.709422,537
54.719303,536
56.037557,535
56.104738,534
65.776592,533
63.431877,532
57.539314,530
71.890905,529
57.201328,528
48.447576,527
51.482059,526
45.582917,525
49.679557,524
42.016770,523
40.103209,522
40.311648,521
41.460150,520
39.893400,519
41.293303,518
39.617838,517
39.784148,516
39.430489,515
39.377134,514
39.288532,513
39.346682,512
39.262609,510
38.912264,509
38.721172,508
38.453975,507
38.660506,506
38.815181,505
37.931744,504
37.478921,503
37.134516,502
36.322743,501
36.287502,500
36.152772,499
35.090097,498
35.473211,497
41.183470,496
50.933536,495
49.803923,494
40.696324,493
39.896447,492
38.277953,491
38.097473,490
38.618417,486
36.499930,485
36.415495,484
35.962917,482
31.087893,481
30.416859,480
30.634499,479
30.397849,476
28.999385,475
29.102940,474
32.955621,473
32.877877,472
32.544070,471
32.163657,470
32.021416,469
32.028664,467
32.116705,466
31.799424,465
31.440372,464
31.295797,463
30.782165,462
30.719957,461
30.167986,460
26.099028,459
24.967991,458
24.867172,457
24.571009,456
23.799730,455
23.396113,454
23.034932,453
22.852395,452
23.179126,450
23.056257,448
22.757495,447
22.702828,446
25.753004,445
25.778087,444
21.316841,443
21.313531,442
21.669705,441
21.319741,440
21.234913,439
21.073432,438
20.841343,437
20.242984,436
19.682410,435
19.659523,434
19.797446,432
19.537507,431
19.575168,430
19.084798,429
19.270012,428
18.775862,427
18.535179,426
18.300714,425
18.207082,424
17.623880,423
17.558505,422
17.592253,421
17.433659,420
16.605287,417
16.084691,416
15.706680,415
15.638769,414
15.234125,412
15.244898,411
15.417624,410
15.028507,409
14.987311,408
15.064002,407
14.787954,405
14.564254,404
14.561521,403
14.359514,402
14.082091,401
14.196668,400
14.132474,398
14.411526,397
13.885306,396
13.916252,395
14.005904,394
13.675786,392
13.125032,391
12.921713,390
13.216621,388
12.443548,387
13.094846,386
12.001818,385
12.148844,384
12.074286,383
11.437801,382
11.448603,381
11.235785,380
10.926073,379
10.937227,378
11.011120,377
10.741266,376
10.450171,375
10.635600,373
10.509290,372
10.414946,371
10.408828,370
10.352125,369
9.920414,368
9.840696,367
9.821921,361
9.625533,360
9.199904,359
9.157024,358
9.098068,357
9.055730,356
8.824501,355
8.888033,354
8.752998,353
8.505645,351
8.448058,349
8.427152,348
8.319557,347
8.209004,346
7.993626,345
7.865467,344
7.748858,343
7.682698,342
7.655076,341
8.009208,339
7.639422,338
7.424003,337
7.436416,336
7.249718,335
7.887582,334
7.350465,333
7.203652,332
6.839227,331
6.987531,330
6.829594,329
6.809419,326
6.749657,325
6.813681,324
6.663664,323
6.597801,322
6.285255,321
6.097950,320
6.058689,319
6.145947,318
6.130515,317
5.981858,314
5.960519,313
6.151760,312
6.058135,311
5.835907,310
5.828247,309
5.618525,308
5.779272,307
5.532037,305
5.503270,304
